site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,plant.species,abun.rank,notes
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,aspen,a,Maianthemum.stellatum,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,aspen,a,Osmorhiza.occidentalis,2,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,aspen,a,Taraxacum.officinale,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,aspen,a,Thalictrum.fendleri,3,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,aspen,a,Valeriana.occidentalis,4,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Delphinium.nuttallianum,2,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Eriogonum.umbellatum,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Erysimum.capitatum,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Ipomopsis.aggregata,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Lathyrus.leucanthus,3,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Ligusticum.porteri,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Lupinus.bakeri,1,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Potentilla.pulcherrima,4,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Taraxacum.officinale,5,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,Vicia.americana,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Delphinium.nuttallianum,3,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Draba.aurea,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Fragaria.virginiana,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Frasera.speciosa,7,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Erythrocoma.triflora,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Hydrophyllum.fendleri,4,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Lupinus.bakeri,2,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Mertensia.fusiformis,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Potentilla.pulcherrima,6,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Pseudocymopterus.montanus,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Taraxacum.officinale,8,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Valeriana.occidentalis,1,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,Viola.adunca,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Geranium.richardsonii,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Heracleum.sphondylium,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Hydrophyllum.fendleri,2,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Lupinus.bakeri,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Osmorhiza.occidentalis,1,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Potentilla.pulcherrima,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Senecio.integerrimus,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,aspen,a,Thalictrum.fendleri,3,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Androsace.septentrionalis,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Eriogonum.subalpinum,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Erysimum.capitatum,7,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Frasera.speciosa,6,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Ipomopsis.aggregata,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Lathyrus.leucanthus,2,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Adenolinum.lewisii,5,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Lupinus.bakeri,1,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Potentilla.pulcherrima,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Pseudocymopterus.montanus,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Senecio.integerrimus,3,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Thalictrum.fendleri,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,dry,d,Vicia.americana,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Epilobium.sp,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Fragaria.virginiana,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Frasera.speciosa,3,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Geranium.richardsonii,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Erythrocoma.triflora,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Hydrophyllum.fendleri,6,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Lathyrus.leucanthus,4,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Ligusticum.porteri,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Lupinus.bakeri,1,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Mertensia.ciliata,8,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Osmorhiza.occidentalis,7,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Potentilla.pulcherrima,5,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Senecio.integerrimus,2,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Noccaea.fendleri,9,
Frogs.Pond,FP,2015,22-Jun-15,173,7,JEO+JAB,1:30:00 pm,2:15:00 pm,45,clear.warm,wet,w,Viola.adunca,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Agoseris.aurantiaca,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Arnica.cordifolia,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Delphinium.nuttallianum,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Draba.aurea,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Fragaria.virginiana,4,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Geranium.richardsonii,8,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Hydrophyllum.fendleri,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Lathyrus.leucanthus,1,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Ligusticum.porteri,5,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Distegia.involucrata,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Osmorhiza.occidentalis,7,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Potentilla.pulcherrima,6,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Pseudocymopterus.montanus,2,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Senecio.integerrimus,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Taraxacum.officinale,3,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Thalictrum.fendleri,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,aspen,a,Viola.adunca,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Delphinium.nuttallianum,2,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Draba.aurea,7,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Lathyrus.leucanthus,3,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Adenolinum.lewisii,6,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Pentaphylloides.floribunda,7,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Potentilla.pulcherrima,1,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Senecio.integerrimus,4,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,dry,d,Taraxacum.officinale,5,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Delphinium.nuttallianum,6,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Dodecatheon.pulchellum,3,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Fragaria.virginiana,9,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Geranium.richardsonii,10,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Hydrophyllum.fendleri,2,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Lathyrus.leucanthus,7,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Ligusticum.porteri,5,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Limnorchis.hyperborea,11,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Distegia.involucrata,11,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Lupinus.bakeri,11,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Mertensia.ciliata,1,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Pentaphylloides.floribunda,11,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Potentilla.pulcherrima,8,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Senecio.integerrimus,4,
Gothic.Spires,GS,2015,26-Jun-15,177,7,JEO,10:10:00 am,11:10:00 am,60,,wet,w,Taraxacum.officinale,11,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Aquilegia.coerulea,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Geranium.richardsonii,7,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Hydrophyllum.fendleri,3,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Lathyrus.leucanthus,6,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Ligusticum.porteri,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Osmorhiza.occidentalis,1,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Pseudocymopterus.montanus,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Sambucus.racemosa,4,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Thalictrum.fendleri,2,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Valeriana.occidentalis,5,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Viola.adunca,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,aspen,a,Viola.canadensis,7,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Delphinium.nuttallianum,1,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Eremogone.congesta,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Eriogonum.subalpinum,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Eriogonum.umbellatum,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Frasera.speciosa,7,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Erythrocoma.triflora,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Ipomopsis.aggregata,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Lathyrus.leucanthus,2,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Adenolinum.lewisii,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Lupinus.bakeri,4,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Mertensia.fusiformis,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Pentaphylloides.floribunda,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Potentilla.pulcherrima,5,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Senecio.integerrimus,3,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,dry,d,Wyethia.arizonica,6,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Delphinium.nuttallianum,2,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Epilobium.sp,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Erysimum.capitatum,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Erythrocoma.triflora,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Hydrophyllum.fendleri,3,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Lathyrus.leucanthus,6,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Ligusticum.porteri,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Lupinus.bakeri,1,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Mertensia.fusiformis,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Osmorhiza.occidentalis,4,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Potentilla.pulcherrima,8,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Pseudocymopterus.montanus,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Senecio.integerrimus,7,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Stellaria.longifolia,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Taraxacum.officinale,9,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Thalictrum.fendleri,5,
Rosy.Hills,RH,2015,23-Jun-15,174,7,JEO,1:55:00 pm,2:05:00 pm,60,,wet,w,Vicia.americana,9,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Androsace.septentrionalis,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Arnica.cordifolia,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Delphinium.barbeyi,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Dugaldia.hoopesii,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Fragaria.virginiana,6,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Frasera.speciosa,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Geranium.richardsonii,4,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Heracleum.sphondylium,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Hydrophyllum.fendleri,2,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Lathyrus.leucanthus,1,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Maianthemum.stellatum,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Mertensia.ciliata,5,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Pseudocymopterus.montanus,6,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Sambucus.racemosa,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Taraxacum.officinale,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Thalictrum.fendleri,3,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,aspen,a,Vicia.americana,8,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Androsace.septentrionalis,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Boechera.stricta,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Delphinium.nuttallianum,3,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Dugaldia.hoopesii,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Fragaria.virginiana,4,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Helianthella.quinquenervis,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Ipomopsis.aggregata,5,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Lathyrus.leucanthus,1,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Ligusticum.porteri,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Adenolinum.lewisii,5,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Mertensia.fusiformis,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Osmorhiza.occidentalis,6,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Potentilla.pulcherrima,2,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Pseudocymopterus.montanus,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Ranunculus.inamoenus,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Sambucus.racemosa,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Taraxacum.officinale,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Vaccinium.myrtillus,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,dry,d,Vicia.americana,7,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,wet,w,Androsace.septentrionalis,11,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,wet,w,Boechera.stricta,11,
Stormy.Pass,SP,2015,25-Jun-15,176,7,JEO,1:45:00 pm,2:45:00 pm,60,,wet,w,Delphinium.barbeyi,11,
